"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"1487","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","quality product and perfect for a lightmed home workout","kat","i was concerned about the quality of this product before i got it and wasnt sure how well built it would be turned out to be great the rods are made of metal and super tough the weights are solid and look like a high quality product i also bought  weight clamps on amazon and replaced the nuts with the clamps for ease of addingremoving weights perfect for an evening workout at home during the pandemic",2021-04-09,5,"verified purchase"
"1488","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","great weights","modz","loves weights and weight lifting yellow weights sturdy and strong",2023-01-21,5,"verified purchase"
"1489","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","its somewhat okay","modz","upon opening and getting each piece of of the box i was not expecting to be a odor that stains my hands after seeing some reviews i did see the flaws that came with the product such as the yellow rubber piece that lines the inside which already started to fall off",2021-01-06,5,"verified purchase"
"1490","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","solid product","kiesha","great product after reading all the reviews i settled on the lb one csne packaged well as nd the wejghtd have a nice rubber coating to prevent scratches to my wood floors the bars are solid and hold the weights firmly the attachment screw on ends that hold the weights in place are plastic will have to see how they hold up over time definitely recommend this",2021-04-08,5,"verified purchase"
"1491","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","nice set","mars","got these for myself to work on my strength weights can be easily changed out for however much youd like to go for and are locked in place with thick plastic screws you can combine it to make a barbell to bench with though i havent benched yet i did make sure it would assemble when i do overall very happy with these",2021-04-26,4,"verified purchase"
"1492","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","almost perfect except for random corrosion","mars","hey this is a great set very versatile except the weight has started to develop some strange corrosion it has a very mild smell i cant find any source at this timehas anyone else experienced this",2022-02-27,5,"verified purchase"
"1493","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","great for small spaces","stecci marcc","comfy grips on the dumbbells",2022-04-25,5,"verified purchase"
"1494","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","not bad quality","stecci marcc","i use these every day and they work well for me",2022-11-19,5,"verified purchase"
"1495","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","i would buy again","placeholder","this product was easy to assemble however i think it would be a bit too much to change from barbell two dumbbells and one workout session i will probably buy another set to keep as barbells",2022-02-08,5,"verified purchase"
"1496","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","great starter set","ossie","i bought this for my college son  he lives in a small apartment so needed something that would not take up so much space  he loves it  he said it is very easy to change around",2021-01-13,4,"verified purchase"
"1497","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","awesome dumbbellbarbell combo","christie jackson","i am definitely pleased with the set of dumbbells that i have with the added ability to create a barbell with and i like it i will recommend it to anybody thats looking for something just quick and simple to having a household that wont take up a lot of space this is a great product",2021-05-14,5,"verified purchase"
"1498","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","a little late","christie jackson","was starting to wonder as it wasnt delivered for  weeks  but once i received the product i was impressed  looks to be of good quality time will tell  just what i hoped it was",2021-01-02,5,"verified purchase"
"1499","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","very affordable and well built weight set","jeng","the bar and the weights are a good quality well worth the purchase amount i want to get two more bars comes with  weights which is more than enough for me anymore  approaching senior citizen age always had weights but sold them in the last move",2021-08-09,5,"verified purchase"
"1500","cdcasa adjustable dumbbells, 44 or 66 lbs weight set","good product and even better customer service","christopher williams","while the inner threads werent working when i originally received the product unable to attach the long bar customer service was extremely professional and worked with me promptly to remedy the issue overall a high quality product that id recommend to anyone just make sure the long bar attaches properly very easy assembly and good grip on the bars",2021-03-21,4,"verified purchase"
"1501","resistance bands widerstandsbänder","bien","nadaraj","rsiste bien ",2023-08-02,4,"verified purchase"
"1502","resistance bands widerstandsbänder","buenas y econmicas","isabel","est genial yo lo utilizo con el tope que viene para colgarlo en una puerta y se siente como tener una de esas mquinas de gym en casa la goma que ms fuerza tiene la negra son  kilos puedes juntar varias gomas y as est an ms fuerte adems es fcil llevarlas de viaje",2024-01-25,5,"verified purchase"
"1503","resistance bands widerstandsbänder","excellent rapport qualit prix ","zozosk","jai le kit depuis un mois je lutilise presque quotidiennement et honntement cest parfait les lastiques sont de bonne qualit rsistants et maniables aprs un mois dutilisation ils sont rests bien fermes trs agrables  utiliser avec les accessoires qui sont fournis  poignes pour la prise en main et ancre pour accrocher les lastiques  un support les diffrentes rsistances permettent de varier lintensit de lexercice et de ladapter progressivementdans lensemble si vous hsitez encore je recommande vraiment dacheter le kit pour le prix a vaut absolument le coup ",2024-01-27,5,"verified purchase"
"1504","resistance bands widerstandsbänder","elastici portentum","giuseppe","kit elastici perfettiutilipratici e di buona fattura spero durino nel tempo",2024-02-04,5,"verified purchase"
"1505","resistance bands widerstandsbänder","comprehensive and versatile resistance bands kit for total body fitness","liebe","i recently purchased the resistance bands weight building kit and i am thrilled with the diverse range of exercises it has added to my home workout routine this comprehensive kit featuring  elastic bands with a total resistance of  lbs is a gamechanger for anyone looking to elevate their fitness regimenthe variety of resistance levels in this kit is impressive providing options for users of all fitness levels whether youre a beginner or an experienced fitness enthusiast these bands offer a customizable workout experience the colorcoded bands make it easy to identify the resistance level at a glance facilitating a smooth transition between exercisesthe inclusion of anklets and a door grip in the kit adds a new dimension to my workouts the ankle straps are comfortable and secure allowing for targeted lower body exercises while the door grip expands the range of upper body workouts this versatility makes the kit suitable for a wide range of activities including yoga calisthenics gym workouts crossfit trx pilates and morethe build quality of the bands is excellent and they feel sturdy during use the durable latex material ensures longevity and the bands maintain consistent tension even with regular use the set is compact and portable making it easy to take my workout on the go or store it conveniently at homeone notable feature is the ease of incorporating these bands into my existing exercise routine the kit comes with a helpful guide showcasing various exercises making it accessible for users of all fitness levels to create a wellrounded workout planin summary the resistance bands weight building kit offers a fantastic value for its versatility durability and userfriendly design whether youre aiming to build muscle improve flexibility or add variety to your workouts this kit delivers on all fronts i highly recommend it to anyone seeking a convenient and effective home gym solution",2024-02-21,5,"verified purchase"
"1506","resistance bands widerstandsbänder","ottimo","varun","ottimo strumento per allenarsi in autonomia a casa",2024-02-19,5,"verified purchase"
"1507","resistance bands widerstandsbänder","super","anna","tolle bnder fr den eigenbedarf nutze ich nun knapp  wochen qualitt und videos top ich werde meinen fitnessstudiovertrag kndigen",2024-02-18,5,"verified purchase"
"1508","resistance bands widerstandsbänder","bon rapport qualit prix","pierre becker","bon rapport qualit prix et matriel efficace ca fait carrment le job",2024-01-09,5,"verified purchase"
"1509","resistance bands widerstandsbänder","fitness bnder","meno","gut verarbeitet macht was es soll nur der zugang zum trainingsvideo ist nicht dabei was nicht gut ist ",2023-08-12,4,"verified purchase"
"1510","resistance bands widerstandsbänder","ottimo prodotto","alberto","ottimo prodotto qualit prezzo",2023-12-28,4,"verified purchase"
"1511","resistance bands widerstandsbänder","good quality","amazon customer","good quality",2024-02-18,4,"verified purchase"
"1512","resistance bands widerstandsbänder","seur es una vergenza","h gmez s","anque seur tard  das en entregar el pedido y la caja lleg en malas condiciones el producto en s est bien y cumplen perfectamente su funcinresumiendo producto bien amazon bien como siempre seur muy mal como siempre",2023-08-28,5,"verified purchase"
"1513","resistance bands widerstandsbänder","elastici fitness","cliente amazon","ottimo prodotto veramente validoelastici robusto e appropriati alluso maniglie ergonomiche e pratiche anche il sacchetto contenitore  ampio e pratico bene",2024-01-14,4,"verified purchase"
"1514","resistance bands widerstandsbänder","non male ma","daniele","come prodotto mi sembra abbastanza buono per essere utilizzato nei giorni in cui non  possibile allenarsi in palestra unica pecca  che ho ricevuto due elastici di colore diverso con resistenze uguali in teoria il blu dovrebbe essere da  lbs ",2023-09-09,5,"verified purchase"
"1515","resistance bands widerstandsbänder","exercising indoors","daniele","great item for exercising indoors especially if you cant get to a gym good quality with lots of different options to work out well worth getting",2023-12-27,4,"verified purchase"
"1516","resistance bands widerstandsbänder","buen produccto","shaun oflanagan","lo recib en su debido plazo de entrega despus de uso de tres semanas puedo decir que es un buen producto muy verstil mucha posibilidad de avanzar entrenndose ya que puedes aumentar las resistencias aconsejable buscar rutinas en la red las rutinas del cdigo qr bien y aconsejo buscar ms en la misma casa",2024-01-09,4,"verified purchase"
"1517","resistance bands widerstandsbänder","parfait","martin","lastiques attaches et rsistance conformes  je suis trs satisfaite",2024-02-10,5,"verified purchase"
"1518","resistance bands widerstandsbänder","elastici di diverse misure","kn","arrivo veloce e puntuale grazie amazon gli elastici sono di ottima qualit e molto convenienti utili e funzionali facili da usare completi  suggerisco ",2024-01-11,5,"verified purchase"
"1519","resistance bands widerstandsbänder","preisleistung super","bp","qualitt fr den preis super",2024-02-10,5,"verified purchase"
"1520","resistance bands widerstandsbänder","prodotto perfetto","klaus","di solito non faccio recensioni ma questa volta ho dovuto farla tutto nellinsieme  di qualit limpugnatura per le mani  solida e comodissima anche quella in tela  molto utile gli elastici sembrano resistenti ed esce persino un qr code dove sono spiegati degli esercizi che si possono effettuare con gli elastici perfetti davvero consiglio la versione lb poich  possibile variare molto di pi con il peso",2023-09-07,5,"verified purchase"
"1521","resistance bands widerstandsbänder","sport","peter buchner","klasse teile fr zuhause macht die bungen einfacher",2023-12-24,4,"verified purchase"
"1522","resistance bands widerstandsbänder","buon prodotto","luca","buon prodotto  lo consiglio  economico",2024-02-10,5,"verified purchase"
"1523","resistance bands widerstandsbänder","top","morgane","permet un large choix de position top pour se muscler tous le corps lastiques trs rsistants  je recommande ",2023-12-05,5,"verified purchase"
"1524","resistance bands widerstandsbänder","look no further","akuk","good stuff even found them in highstreet gym",2024-01-22,5,"verified purchase"
"1525","resistance bands widerstandsbänder","perfectas","jos l","cintas de calidad a buen preciollevo poco usndolas se ven resistentes las suelo combinar para aumentar la resistencia es la primera vez que uso cintas elsticas y deb hacerlo antes",2024-01-28,5,"verified purchase"
"1526","resistance bands widerstandsbänder","super rapport qualitprix","boulanger","lastiques solides usage simple convient pour de multiples exercices",2023-09-23,5,"verified purchase"
"1527","resistance bands widerstandsbänder","genial para mantener la forma","penya","genial producto para llevar de viaje y no perder la forma muy buena calidad",2024-02-06,4,"verified purchase"
"1528","resistance bands widerstandsbänder","useful","mohammadreza","i like it and it has very good qualityim using it daily",2023-12-23,5,"verified purchase"
"1529","resistance bands widerstandsbänder","great quality","nev","highly recommended great quality at a very affordable price have used these five times a week for the last few weeks and have no issues with them they are very well made and easy to use",2024-02-26,5,"verified purchase"
"1530","resistance bands widerstandsbänder","prodotto perfetto per allenarsi","enrico","set completo di elastici il prodotto  di ottima qualit",2023-12-18,5,"verified purchase"
"1531","resistance bands widerstandsbänder","benissimo","ciro","se non riesco ad andare a palestra faccio gli esercizi con i bandi ",2023-11-13,4,"verified purchase"
"1532","resistance bands widerstandsbänder","compatti","utente amazon","ottimi per portarli in viaggio non destinati pero ad uso professionale",2024-01-03,5,"verified purchase"
"1533","resistance bands widerstandsbänder","a bit disappointing","adam allamwinup","they do what they are meant to hut i wouldnt recommend using the for  handed exercises as we tried the red one for the first time and it snapped on us so we have now just continued using the but doing one side at a time",2024-02-21,3,"verified purchase"
"1534","resistance bands widerstandsbänder","preisleistung","felix","fr den preis fr es und fr den anfang wenn man aber mehr qualitt haben mchtest muss man mehr in die tasche greifen die griffe sind schn gro und gut die halterung fr die tr ist gleich am ersten tag gebrochen die gummi sind nicht dick und nicht von guter qualitt",2023-10-01,3,"verified purchase"
"1535","resistance bands widerstandsbänder","ottimo kit","mihaigm","kit fantastico per fare un allenamento completo a casa materiali robusti e di qualit assolutamente consigliato",2023-10-23,4,"verified purchase"
"1536","resistance bands widerstandsbänder","bon matriel de sport  la maison","amber","je voulais me muscler mais sans avoir  aller  la salle et ces lastique sont parfait ils me feront longtemps puisque lon peu additionner les poids mme si il ne sera jamais rond  cause de la diffrence entre poid amricain et franais me sert pour mes sances brasdos et fessier je recommande ",2023-12-10,5,"verified purchase"
"1537","resistance bands widerstandsbänder","cumple","liviu daniel","las cintas estan bien y cumple su funcin los kilos que marca no estan reales ejemplo para ejercicios que uso mancuernas de kg con estas cintas tengo que uas la de kg  y lo del video con ejercicios inexistente",2023-09-17,5,"verified purchase"
"1538","resistance bands widerstandsbänder","molto pi che decente","amazan","ottima fattura lunica pecca  il gancio attaccato che si rimuove troppo facilmente",2024-01-25,3,"verified purchase"
"1539","resistance bands widerstandsbänder","fab","henry","absolutely fantastici have a home gym set up outside but bought these for the winter for nights it was to wetcold to traini love themcome in handy bag so can be taken on holiday or if your away anywhere for a good workout no matter where you find yourselfcan defo work all muscle groupsi would say only downside was that you dont get a bar with itfor bicep curls but apart from thatthese are greeeeaaaata",2023-12-23,4,"verified purchase"
"1540","resistance bands widerstandsbänder","muscul  ou pas","scriptboy","pour me refaire une musculqture aprs  ans de litje suis un ancien sportif de haut niveau et me suis bless  ces lastiques maident a reprendre du poil de la bte  bien vu les poignes pour faire unisce en particulier amis cest trs cher pour ce que cest et tt a vas aller ds les ocans  pas top moral",2023-11-22,5,"verified purchase"
"1541","resistance bands widerstandsbänder","ottimo prodotto","valea md","ottimo di buona qualit",2023-07-22,4,"verified purchase"
"1542","resistance bands widerstandsbänder","cumple su funcin","amigo","por el precio que tienen cumplen muy bien su funcin lo importante es que duren en el tiempo si es as se trata de una gran compra",2023-09-20,5,"verified purchase"
"1543","resistance bands widerstandsbänder","richtig gute qualitt","jochen bscher","hab schon mehrere stze solcher bnder gekauft dass hier sind bisher die besten sehr robust man kann diese im vergleich zu anderen enorm weit spannen ohne angst davor zu haben dass einem diese um die ohren fliegen auch die  griffe sind durch die leichte polsterung klasse sehr zu empfehlen",2023-09-27,4,"verified purchase"
"1544","resistance bands widerstandsbänder","elastici fitness con  diversi livelli","maurizio","perfetti",2024-02-10,5,"verified purchase"
"1545","resistance bands widerstandsbänder","gomas","cliente amazon","muy como y buen material cumple con lo esperado",2024-02-19,5,"verified purchase"
"1546","resistance bands widerstandsbänder","parfait simple","allansigns","simple lastique de bonne qualit parfait pour travailler  la maison ou dehors  merci",2024-01-01,5,"verified purchase"
"1547","resistance bands widerstandsbänder","not feeling the resistance","belal j","i do not feel like these bands are providing adequate resistance i have had to attach all bands at the same time but even then i dont think they match up to the advertised resistance my resistance bands are mostly sitting unused now and i am using dumbbells instead",2024-02-05,5,"verified purchase"
"1548","resistance bands widerstandsbänder","bien bien bien","richard","alors jai bien reu le produit bien emballfacile dutilisation et jaime bien lodeur a sent le ballon quon gonfle pour les ftes moi jaime bien cette odeur cest trs agrable parce que jaime bien les ballons quon gonfle et la a sent pareil donc cest super jaime beaucoup lodeur merci jaime les ballons et le produit est bien je trouve a  lair dtre un bon achat pour travailler les bras et en plus avec cette petite ordeur de ballon a motive jspere que lodeur va rester super merci",2024-02-09,1,"verified purchase"
"1549","resistance bands widerstandsbänder","trs bien","fabtur","idal pour ce remettre en forme un qr code permet de se connecter  des vidos dexercicescest complet je narrive pas pour le moment a valuer la solidit des lastiques",2024-01-25,5,"verified purchase"
"1550","resistance bands widerstandsbänder","excelente compra","paulo f","o material vem acompanhado de um qr code que da acesso a diversos vdeos com recomendaes de exerccios com um pouco de estudo e conhecimento  possvel criar uma boa rotina de exerccios na minha opinio  bastante completo para treinadores amadores timo custo benefcio",2024-02-15,4,"verified purchase"
"1551","dmoose weight lifting belt - lifting belt with self-lock system","excelente eleccin","armando gregorio gonzalez castellanos","el velcro es de excelente calidad materiales resistentes compre talla l a pesar de medirse y usar la tabla de tallas creo esta un poco grande pero nada que comprometa su uso seguro la hebilla de bloqueo ayuda a q no se mueva el cinturn  pero tambin puedes usar el cinturn sin esta sin desajustarse por el precio excelente calidad y materiales",2023-06-10,4,"verified purchase"
"1552","dmoose weight lifting belt - lifting belt with self-lock system","top","petra hoyer","der grtel passt wunderbar schnelle lieferung immer wieder gerne",2024-01-08,5,"verified purchase"
"1553","dmoose weight lifting belt - lifting belt with self-lock system","great belt for the money","john m","wasnt sure what to expect its a very good belt that provides me with the proper support for my type of workout i have constant back pain this belt helps me keep my spine straight lessening the pain during workouts this may not be the belt for the heavy lifter but for multimovement exercises and rowing its perfect",2023-10-03,5,"verified purchase"
"1554","dmoose weight lifting belt - lifting belt with self-lock system","pratica e veloce","massimo","lunica con la misura grande soddisfatto",2023-01-05,5,"verified purchase"
"1555","dmoose weight lifting belt - lifting belt with self-lock system","fits great very good belt","julie f","i got this to start lifting again post partum this product works great it holds everything in while at the same time helping alleviate my lower back issues which are numerous from improper form and baby bearing i hope to increase my weight load soon i think this will help",2018-11-27,5,"verified purchase"
"1556","dmoose weight lifting belt - lifting belt with self-lock system","degelijk","stefan aerts","deftig afgewerkt doet wat het moet",2022-11-13,5,"verified purchase"
"1557","dmoose weight lifting belt - lifting belt with self-lock system","durable comfortable","nivi","this belt is awesome its the first belt ive ever tried that ive felt secure in i was looking for a weight belt for a while spending a long time in amazon looking at all of them after about  weeks and numerous searches i finally found the one the dmoose belt is awesome looking and comfortable to weari got this specifically as a solution for additional support doing my squats and deadlift exercisesi am so pleased with this belt for not knowing anything about this product before ordering i am very satisfiedi ordered the xl its a jut a tiny bit lose but this is my fault for using the chartim starting to love dmooses productsthey are affordable and very well built",2019-02-15,4,"verified purchase"
"1558","dmoose weight lifting belt - lifting belt with self-lock system","excellent belt","jon","excellent product  i have two compressed lumbar discs and need lumbar support when i am working out using weights i have been using the belt now for approximately one month and i have absolutely no complains because of the excellent support i can now use heavier wights in my workout routines  as noted in another review measure your waist size at the level of your naval do not use your pant size  based on my measurement i needed a medium and its fits perfectly had i used my pant size i would have ordered a large",2023-08-12,5,"verified purchase"
"1559","dmoose weight lifting belt - lifting belt with self-lock system","buenos materiales sencilla pero se ve resistente","ezequiel","haba pedido el primer modelo y me lleg el segundo igual me agrado me ayud bastante con mi problema de la espalda y ya puedo cargar peso en el gimnasio ms cmodamente la talla que encargu es chica soy talla  o  de cintura y me quedo perfecta",2022-09-11,5,"verified purchase"
"1560","dmoose weight lifting belt - lifting belt with self-lock system","the build quality","ivjeet jugpal","omg i have been looking everywhere for something like this i am so happy i found it i cant imagine a better belt for a lifter a very good combination of support and comfort compared to other weight belts i have used the quality of dmoose belt is  times better this belt provides a certain feel and support that other harsh belts tend to fail at providing the material appears very well made and strong without being stiff therefore it conforms to your body perfectly without any awkward openings or gaps overall i am super pleased with this product highly recommend",2019-01-23,5,"verified purchase"
"1561","dmoose weight lifting belt - lifting belt with self-lock system","quality on time","pablo sandoval avila","good quality arrived very quick considering i order it from chile",2019-01-17,4,"verified purchase"
"1562","dmoose weight lifting belt - lifting belt with self-lock system","gute qualitt  stabil","ca","fllt sehr klein aus ",2023-07-06,5,"verified purchase"
"1563","dmoose weight lifting belt - lifting belt with self-lock system","difficult to loosen after set","joseph","great belt for the money only negative thing is after a hard set you want to be able to loosen belt quickly and cannot be done i caught myself holding back on sets because i knew it was not gonna be easy to release belt its a whole other workout just to get it loose and off",2023-08-01,4,"verified purchase"
"1564","dmoose weight lifting belt - lifting belt with self-lock system","gewichthebergrtel","patrick thomas","der grtel tut was er soller gibt mir die ntige stabilisierung bei diversen kraftbungenich merke einen wesentlichen unterschied bei den bungen ob ich den grtel trage oder nichter verschliet super und sitzt schn engabsolut zu empfehlen",2023-10-13,4,"verified purchase"
"1565","dmoose weight lifting belt - lifting belt with self-lock system","good starter belt","aa","so im going to give this an honest review its my first lifting belt it works great so far but i do find it slips around a lot ill have this thing on tight and still will spin or move on me during a deadlift or squat it can be a bit annoying im sure it could also just be me it does the job though gives pretty good support if youre looking for an affordable lifting belt i definitely recommend",2019-06-02,5,"verified purchase"
"1566","dmoose weight lifting belt - lifting belt with self-lock system","preis  leistung mehr als zufrieden","rofu","kann nur positives berichten sttzt perfekt den rcken und bauch nach wsop kann ich wieder langsam mit meinem training beginnen",2022-10-16,4,"verified purchase"
"1567","dmoose weight lifting belt - lifting belt with self-lock system","belt is amazing and customer service is unbeatable","shaw","the belt is well made and has a nice foam support in the back picked up the belt at a size medium turns out i needed a size small emailed the company and without hesitation they are shipping me out the correct size they are a very friendly company and their products are built with quality definitely recommend this belt and this company",2019-09-18,5,"verified purchase"
"1568","dmoose weight lifting belt - lifting belt with self-lock system","thumbs up","acb","this belt was perfect for me fit was good and provided the back support needed to give me confidence to push on seems quality is good but time will tell on that",2024-01-17,5,"verified purchase"
"1569","dmoose weight lifting belt - lifting belt with self-lock system","genial","roberto mayorga zuiga","bastante contento y aparte la compre a un sper precio de  pesos",2023-01-21,5,"verified purchase"
"1570","dmoose weight lifting belt - lifting belt with self-lock system","decent midrange foam support belt","oceanwave","i was exactly  inches around the mid section at the naval and the large size was a perfect fit by perfect mean i had tightened it to its max and it sat like it should  not too tight not too snug if i was  inches around the belt would be too loosegood for all around support for curls shoulder presses and nothing too demanding on the lower back i would recommend a larger leather belt for heavy lifting like deadlifts or anything involving serious weight",2019-06-14,5,"verified purchase"
"1571","dmoose weight lifting belt - lifting belt with self-lock system","this review is  months later","eldien aguilar","almost every day use and its still incredibly supportive  after plenty of sweat there is no smell velcro is still just as effective as it was when originally purchased",2024-02-22,4,"verified purchase"
"1572","dmoose weight lifting belt - lifting belt with self-lock system","nice","eldien aguilar","perffect for me as im starting my way into the world of heavy lighting it provides the right support in the right area almost as if it helps guide your body as you lift its held up nicely",2019-07-17,5,"verified purchase"
"1573","dmoose weight lifting belt - lifting belt with self-lock system","richt unangenehm","alfonso quinonez","die versrbeitung scheint ok zu sein aber der gerich ist nicht zu ertragen geht zurck",2023-10-23,5,"verified purchase"
"1574","dmoose weight lifting belt - lifting belt with self-lock system","exactly what i was looking for","skl","so i had injured my back doing deadlifts on  and because of that i ordered this belt from amazon the delivery was great but what was impressive was the actual product the belt is spectacular i ordered a size m for my  in waist and the belt straps around perfectlyi went to the gym today after a week of my injury with the belt tightly strapped around my waist the belt doesnt move when you workout and due to the sweat and keeps your spine in a proper position it provided the perfect support i needed to lift weights at this price i doubt i would have found a better product from my end i look forward to more lifts using this belt",2019-03-11,5,"verified purchase"
"1575","dmoose weight lifting belt - lifting belt with self-lock system","buena sujecin","amazon customer","es muy bueno para levantamiento de peso en el gym el velcro es fuerte y no se zafa buen soporte en la parte lumbar",2022-10-27,3,"verified purchase"
"1576","dmoose weight lifting belt - lifting belt with self-lock system","el forro se despeg y el contactel ya casi no agarra","gabriel","el forro se despeg y el contactel ya casi no agarra",2023-08-02,5,"verified purchase"
"1577","dmoose weight lifting belt - lifting belt with self-lock system","the large is too big and medium is too small","arnoldo","i bought this to give my back protection when getting back into deadlifts having had a back injury in the past  i think the belt is pretty good overall but it doesnt have that just right feeling that i was looking for  i got the large thought it was too big and ordered the medium  the medium feels like i dropped  sizes instead of just one  im slightly disappointed but i also dont feel like i want to go through the process of trying all these different belts to find my goldilocks",2023-01-27,5,"verified purchase"
"1578","dmoose weight lifting belt - lifting belt with self-lock system","super","xman rek","passt super",2023-07-10,3,"verified purchase"
"1579","dmoose weight lifting belt - lifting belt with self-lock system","excelente","ich bins","ok",2023-02-27,3,"verified purchase"
"1580","dmoose weight lifting belt - lifting belt with self-lock system","great product","jos luis","belt fits perfectly and is great during workout",2021-09-21,5,"verified purchase"
"1581","dmoose weight lifting belt - lifting belt with self-lock system","bestimmt sicherheit","riken mangukiya","es ist wirklich effektiv und bietet eine bessere sicherheit um das schwere gewicht kreuzheben kniebeugen ziemlich gut zu heben  glcklich mit diesem kauf",2022-11-21,4,"verified purchase"
"1582","dmoose weight lifting belt - lifting belt with self-lock system","comfy but not built to last","riken mangukiya","i like this belt it is far more comfortable than a typical leather belt but after only a few months of use ive found that the stitches holding the buckle to the belt are tearing out i dont feel super confident lifting heavy weights while wearing a support device that could fail at any second it is not safe and could cause me injury so i will be replacing it with something more durable",2019-09-11,4,"verified purchase"
"1583","dmoose weight lifting belt - lifting belt with self-lock system","ya no mas dolor de espalda","abraam cookman","mi esposo pidi esta faja y ya no le duele la espalda tampoco le queda adolorida",2024-01-20,4,"verified purchase"
"1584","dmoose weight lifting belt - lifting belt with self-lock system","does what i need it to","great","fast delivery",2024-01-25,3,"verified purchase"
"1585","dmoose weight lifting belt - lifting belt with self-lock system","sehr gut","joyce","perfekt und sicher",2023-06-08,5,"verified purchase"
"1586","dmoose weight lifting belt - lifting belt with self-lock system","great belt","sadun khader","this belt is perfect no need to spend a ton of money on a belt when this one does the job and looks cool",2020-05-29,5,"verified purchase"
"1587","dmoose weight lifting belt - lifting belt with self-lock system","glad i choose this belt over several others considered","andrew porraz","this belt is worth its money i would recommend it to everyone if you actually care for your health go for this belt there is a huge difference between other belts and this one this one fits the shape of your body keeps your back safe and at the same time lets you be flexible it is very high quality most belts are built with low quality materials and they rip as soon as you try to lift anything heavy this belt will probably last for the rest of my career i look forward to buying more of their products",2019-01-21,5,"verified purchase"
"1588","dmoose weight lifting belt - lifting belt with self-lock system","buena opcin de compra","ahmad zohair","excelente relacin calidad  precio buena alternativa de compra",2022-05-30,5,"verified purchase"
"1589","dmoose weight lifting belt - lifting belt with self-lock system","helps with my back issues when lifting at home","enrique ortiz lopez","this is my first weight lifting belt so i dont have anything to compare it to but it seems to do what i need it to do that is support my lower back when i lift weights at home  my only complaints are that the stiffness of the belt makes it difficult to pick up weights when they are on the ground how difficult it is to do pushups while the belt is on and the minor difficulty of getting the belt on properly  there are easy workarounds to all of these issues so i dont consider them to be too offputting",2023-12-12,5,"verified purchase"
"1590","dmoose weight lifting belt - lifting belt with self-lock system","high quality","whatsamattayou","product arrived quick item is as described just need to double check your waist it runs a tad bit bigger",2023-12-04,5,"verified purchase"
"1591","dmoose weight lifting belt - lifting belt with self-lock system","sizing","l libbey","bought for lower back support  ordered a med and a large  med too small to push down on lower back hip area   kept the large as it would fit better on the hip area not going by waist measurements  in my case the large is still a little loose but i kept in anyway and put a velcro wrap on top of it  not perfect for me but gets me through those days",2023-06-28,4,"verified purchase"
"1592","dmoose weight lifting belt - lifting belt with self-lock system","smaller than chart","brian blackmore","arrived new clean no noticeable defects size as ordered  the sizes are smaller than the chart effectively in the small measured flat was in but add the thickness of the belt the buckle and body contour and it wont match your tape measure",2023-07-25,4,"verified purchase"
"1593","dmoose weight lifting belt - lifting belt with self-lock system","too stiff needs improvement","jose","yeah just ability is not easy the stiffness almost prevents you from squatting as it is too hard and manipulates your body towards a uncomfortable position a weight lifting belt doesnt need to be that stiff thats why there is leather belts and competition belts made",2023-11-22,4,"verified purchase"
"1594","dmoose weight lifting belt - lifting belt with self-lock system","i love this brace","yimi arevalo","i use this for non related gym purposes i have pretty bad back issues and need to be moving lifting and moving around most of my day at work and this brace has been an amazing help i used to use those stretchy back braces for construction and because they were stretchy they always folded around my waist and buried into my waist and yes i know youre not supposed to wear these for a peolonged time but this is the only way i can properly do my job i have lost weight since purchasing this belt and will be ordering a size smaller but i will stick to this brand for years to come another reason i like this belt or brace it doesnt matter is that after daily use since purchasing which is over  months the velcro is still strong and isnt showing signs of wear great product i cant say enough good things about this belt",2023-04-08,3,"verified purchase"
"1595","dmoose weight lifting belt - lifting belt with self-lock system","suitable","cjohn olivier","sturdy enough",2023-08-26,5,"verified purchase"
"1596","dmoose weight lifting belt - lifting belt with self-lock system","so comfortable","christina lujan","so good i like it",2023-12-03,4,"verified purchase"
"1597","dmoose weight lifting belt - lifting belt with self-lock system","sturdy","shane m bonnin","was worried about the quality but it is strong and sturdy",2023-11-20,5,"verified purchase"
"1598","dmoose weight lifting belt - lifting belt with self-lock system","i actually like the brand but this is not a good product","jeremia","i have other dmoose products and i love them but i regret getting this before i bought this i was using a standard  inch leather belt it worked well but i lost weight and needed a smaller size ive had chronic back issues in the past so i thought this would be a good choice since it was much wider and appears to support the lower back better it doesnt the wider belt supports more of the lower back but it does so by spreading out the same amount of pressure as a  inch belt over a larger area physics is like that for me the reduction in pressure does not work and my back has been bothering me since i started using it",2023-12-20,5,"verified purchase"
